,name,label,h,s,v,H,H120,H240
402,Undersea Green,60,29.25925925925926,222.21296296296296,57.96296296296296,212.50181554103122,212.50181554103122,212.50181554103122
403,Undersea Green,60,29.824074074074073,212.32407407407408,61.74074074074074,213.31663035584603,213.31663035584603,213.31663035584603
404,Undersea Green,60,29.86111111111111,217.94444444444446,59.80555555555556,212.89923747276688,212.89923747276688,212.89923747276688
405,Undersea Green,60,30.296296296296298,216.0185185185185,61.361111111111114,213.2347494553377,213.2347494553377,213.2347494553377
406,Undersea Green,60,30.296296296296298,208.38888888888889,64.25925925925925,213.85984023238925,213.85984023238925,213.85984023238925
407,Undersea Green,60,30.62962962962963,210.50925925925927,61.48148148148148,213.26071169208424,213.26071169208424,213.26071169208424
408,Undersea Green,60,30.675925925925927,210.07407407407408,61.175925925925924,213.1948075526507,213.1948075526507,213.1948075526507
409,Undersea Green,60,30.47222222222222,212.19444444444446,58.379629629629626,212.59168482207699,212.59168482207699,212.59168482207699
410,Undersea Green,60,31.074074074074073,206.86111111111111,61.416666666666664,213.24673202614377,213.24673202614377,213.24673202614377
411,Undersea Green,60,31.84259259259259,202.65740740740742,65.18518518518519,214.05954974582426,214.05954974582426,214.05954974582426
412,Undersea Green,60,32.592592592592595,208.05555555555554,66.6574074074074,214.3770878721859,214.3770878721859,214.3770878721859
413,Undersea Green,60,32.47222222222222,205.60185185185185,67.79629629629629,214.62273057371095,214.62273057371095,214.62273057371095
414,Undersea Green,60,32.620370370370374,206.9351851851852,67.77777777777777,214.61873638344227,214.61873638344227,214.61873638344227
415,Undersea Green,60,32.71296296296296,215.15740740740742,64.30555555555556,213.869825708061,213.869825708061,213.869825708061
416,Undersea Green,60,32.833333333333336,221.5185185185185,61.092592592592595,213.17683369644155,213.17683369644155,213.17683369644155
417,Undersea Green,60,32.43518518518518,210.86111111111111,66.20370370370371,214.27923021060275,214.27923021060275,214.27923021060275
418,Undersea Green,60,32.27777777777778,206.83333333333334,68.78703703703704,214.83641975308643,214.83641975308643,214.83641975308643
419,Undersea Green,60,32.30555555555556,204.34259259259258,68.77777777777777,214.83442265795208,214.83442265795208,214.83442265795208
420,Undersea Green,60,32.26851851851852,203.27777777777777,70.22222222222223,215.1459694989107,215.1459694989107,215.1459694989107
421,Undersea Green,60,32.388888888888886,205.59259259259258,69.44444444444444,214.97821350762527,214.97821350762527,214.97821350762527
422,Undersea Green,60,32.46296296296296,202.16666666666666,71.12962962962963,215.34168482207699,215.34168482207699,215.34168482207699
423,Undersea Green,60,32.148148148148145,211.2037037037037,67.14814814814815,214.48293391430647,214.48293391430647,214.48293391430647
424,Undersea Green,60,32.24074074074074,210.37037037037038,68.28703703703704,214.7285766158315,214.7285766158315,214.7285766158315
425,Neutral Tint,75,3.2222222222222223,56.78703703703704,63.9537037037037,213.7939360929557,213.7939360929557,213.7939360929557
426,Neutral Tint,75,3.2222222222222223,56.24074074074074,64.45370370370371,213.9017792302106,213.9017792302106,213.9017792302106
427,Neutral Tint,75,3.2222222222222223,56.092592592592595,64.69444444444444,213.9537037037037,213.9537037037037,213.9537037037037
428,Neutral Tint,75,3.2222222222222223,56.148148148148145,64.63888888888889,213.9417211328976,213.9417211328976,213.9417211328976
429,Neutral Tint,75,3.2222222222222223,56.407407407407405,64.48148148148148,213.90777051561366,213.90777051561366,213.90777051561366
430,Neutral Tint,75,3.2222222222222223,56.148148148148145,64.77777777777777,213.97167755991285,213.97167755991285,213.97167755991285
431,Neutral Tint,75,3.2222222222222223,55.601851851851855,65.3425925925926,214.0935003631082,214.0935003631082,214.0935003631082
432,Neutral Tint,75,3.2222222222222223,55.21296296296296,65.79629629629629,214.19135802469137,214.19135802469137,214.19135802469137
433,Neutral Tint,75,3.2222222222222223,55.48148148148148,65.41666666666667,214.109477124183,214.109477124183,214.109477124183
434,Neutral Tint,75,3.2222222222222223,54.916666666666664,66.04629629629629,214.2452795933188,214.2452795933188,214.2452795933188
435,Neutral Tint,75,3.2222222222222223,54.22222222222222,66.87962962962963,214.4250181554103,214.4250181554103,214.4250181554103
436,Neutral Tint,75,3.2222222222222223,53.7037037037037,67.39814814814815,214.5368554829339,214.5368554829339,214.5368554829339
437,Neutral Tint,75,3.2222222222222223,53.333333333333336,67.85185185185185,214.63471314451706,214.63471314451706,214.63471314451706
438,Neutral Tint,75,3.2222222222222223,52.77777777777778,68.63888888888889,214.8044662309368,214.8044662309368,214.8044662309368
439,Neutral Tint,75,3.2222222222222223,51.879629629629626,69.73148148148148,215.04012345679013,215.04012345679013,215.04012345679013
440,Neutral Tint,75,3.1944444444444446,51.31481481481482,70.63888888888889,215.23583877995642,215.23583877995642,215.23583877995642
441,Neutral Tint,75,0.0,56.166666666666664,72.71296296296296,215.68318809005083,215.68318809005083,215.68318809005083
442,Neutral Tint,75,0.0,55.51851851851852,73.52777777777777,215.85893246187365,215.85893246187365,215.85893246187365
443,Neutral Tint,75,0.0,55.407407407407405,73.68518518518519,215.8928830791576,215.8928830791576,215.8928830791576
444,Neutral Tint,75,0.0,55.7962962962963,73.19444444444444,215.78703703703704,215.78703703703704,215.78703703703704
445,Neutral Tint,75,0.0,55.611111111111114,73.45370370370371,215.84295570079883,215.84295570079883,215.84295570079883
446,Neutral Tint,75,0.0,54.77777777777778,74.62962962962963,216.0965867828613,216.0965867828613,216.0965867828613
447,Neutral Tint,75,0.0,54.25925925925926,75.31481481481481,216.2443718228032,216.2443718228032,216.2443718228032
448,Neutral Tint,75,0.0,54.47222222222222,75.05555555555556,216.1884531590414,216.1884531590414,216.1884531590414
449,Neutral Tint,75,0.0,54.0462962962963,75.57407407407408,216.300290486565,216.300290486565,216.300290486565
450,Neutral Tint,75,0.0,54.111111111111114,75.50925925925925,216.28631082062455,216.28631082062455,216.28631082062455
451,Neutral Tint,75,0.0,54.03703703703704,75.61111111111111,216.3082788671024,216.3082788671024,216.3082788671024
452,Neutral Tint,75,0.0,53.861111111111114,75.89814814814815,216.37018881626724,216.37018881626724,216.37018881626724
453,Neutral Tint,75,0.0,53.50925925925926,76.4074074074074,216.4800290486565,216.4800290486565,216.4800290486565
454,Neutral Tint,75,0.0,53.157407407407405,76.91666666666667,216.58986928104576,216.58986928104576,216.58986928104576
455,Neutral Tint,75,0.0,52.99074074074074,77.18518518518519,216.6477850399419,216.6477850399419,216.6477850399419
456,Neutral Tint,75,0.0,52.96296296296296,77.25,216.66176470588235,216.66176470588235,216.66176470588235
457,Neutral Tint,75,0.0,52.675925925925924,77.68518518518519,216.7556281771968,216.7556281771968,216.7556281771968
458,Neutral Tint,75,0.0,52.96296296296296,77.1574074074074,216.64179375453887,216.64179375453887,216.64179375453887
459,Neutral Tint,75,0.0,53.324074074074076,76.6574074074074,216.53395061728395,216.53395061728395,216.53395061728395
460,Neutral Tint,75,0.0,53.416666666666664,76.54629629629629,216.50998547567175,216.50998547567175,216.50998547567175
461,Neutral Tint,75,0.0,53.47222222222222,76.47222222222223,216.49400871459696,216.49400871459696,216.49400871459696
462,Neutral Tint,75,0.0,53.675925925925924,76.1574074074074,216.42610748002906,216.42610748002906,216.42610748002906
463,Neutral Tint,75,0.0,53.77777777777778,76.04629629629629,216.40214233841684,216.40214233841684,216.40214233841684
464,Neutral Tint,75,0.0,53.7962962962963,76.07407407407408,216.4081336238199,216.4081336238199,216.4081336238199
465,Neutral Tint,75,0.0,53.120370370370374,76.98148148148148,216.6038489469862,216.6038489469862,216.6038489469862
466,Neutral Tint,75,0.0,52.925925925925924,77.18518518518519,216.6477850399419,216.6477850399419,216.6477850399419
467,Neutral Tint,75,0.0,53.46296296296296,76.56481481481481,216.51397966594044,216.51397966594044,216.51397966594044
468,Neutral Tint,75,0.0,53.76851851851852,76.10185185185185,216.41412490922295,216.41412490922295,216.41412490922295
469,Neutral Tint,75,0.0,53.48148148148148,76.47222222222223,216.49400871459696,216.49400871459696,216.49400871459696
470,Neutral Tint,75,0.0,53.342592592592595,76.66666666666667,216.5359477124183,216.5359477124183,216.5359477124183
471,Neutral Tint,75,0.0,53.592592592592595,76.31481481481481,216.460058097313,216.460058097313,216.460058097313
472,Neutral Tint,75,0.0,53.925925925925924,75.82407407407408,216.35421205519245,216.35421205519245,216.35421205519245
473,Neutral Tint,75,0.0,53.53703703703704,76.38888888888889,216.4760348583878,216.4760348583878,216.4760348583878
474,Neutral Tint,75,0.0,53.148148148148145,76.98148148148148,216.6038489469862,216.6038489469862,216.6038489469862
475,Neutral Tint,75,0.0,53.31481481481482,76.74074074074075,216.5519244734931,216.5519244734931,216.5519244734931
476,Neutral Tint,75,0.0,53.824074074074076,75.95370370370371,216.38217138707336,216.38217138707336,216.38217138707336
477,Neutral Tint,75,0.0,53.72222222222222,76.06481481481481,216.40613652868555,216.40613652868555,216.40613652868555
478,Neutral Tint,75,0.0,53.166666666666664,76.93518518518519,216.59386347131445,216.59386347131445,216.59386347131445
479,Neutral Tint,75,0.0,53.166666666666664,76.96296296296296,216.5998547567175,216.5998547567175,216.5998547567175
480,Neutral Tint,75,0.0,53.7037037037037,76.18518518518519,216.4320987654321,216.4320987654321,216.4320987654321
481,Neutral Tint,75,0.0,53.44444444444444,76.5925925925926,216.5199709513435,216.5199709513435,216.5199709513435
482,Neutral Tint,75,0.0,52.98148148148148,77.12037037037037,216.63380537400144,216.63380537400144,216.63380537400144
483,Neutral Tint,75,0.0,52.93518518518518,77.21296296296296,216.65377632534495,216.65377632534495,216.65377632534495
484,Neutral Tint,75,0.0,53.21296296296296,76.75925925925925,216.55591866376182,216.55591866376182,216.55591866376182
485,Neutral Tint,75,0.0,53.583333333333336,76.18518518518519,216.4320987654321,216.4320987654321,216.4320987654321
486,Neutral Tint,75,0.0,53.77777777777778,75.93518518518519,216.37817719680464,216.37817719680464,216.37817719680464
487,Payne’s Gray,76,67.03703703703704,48.592592592592595,55.78703703703704,212.03249818445897,212.03249818445897,212.03249818445897
488,Payne’s Gray,76,67.03703703703704,45.99074074074074,57.870370370370374,212.48184458968774,212.48184458968774,212.48184458968774
489,Payne’s Gray,76,67.03703703703704,48.120370370370374,56.175925925925924,212.11637618010167,212.11637618010167,212.11637618010167
490,Payne’s Gray,76,67.03703703703704,43.98148148148148,60.0462962962963,212.95116194626,212.95116194626,212.95116194626
491,Payne’s Gray,76,67.03703703703704,42.00925925925926,63.44444444444444,213.68409586056646,213.68409586056646,213.68409586056646
492,Payne’s Gray,76,67.03703703703704,44.21296296296296,59.833333333333336,212.90522875816993,212.90522875816993,212.90522875816993
493,Payne’s Gray,76,67.03703703703704,44.074074074074076,59.23148148148148,212.77541757443717,212.77541757443717,212.77541757443717
494,Payne’s Gray,76,67.03703703703704,43.138888888888886,61.30555555555556,213.22276688453158,213.22276688453158,213.22276688453158
495,Payne’s Gray,76,67.03703703703704,44.888888888888886,59.5,212.83333333333334,212.83333333333334,212.83333333333334
496,Payne’s Gray,76,67.03703703703704,43.370370370370374,60.7962962962963,213.11292665214233,213.11292665214233,213.11292665214233
497,Payne’s Gray,76,67.03703703703704,44.388888888888886,60.03703703703704,212.94916485112563,212.94916485112563,212.94916485112563
498,Payne’s Gray,76,67.03703703703704,45.97222222222222,57.583333333333336,212.41993464052288,212.41993464052288,212.41993464052288
499,Payne’s Gray,76,67.03703703703704,46.78703703703704,56.175925925925924,212.11637618010167,212.11637618010167,212.11637618010167
500,Payne’s Gray,76,67.03703703703704,46.05555555555556,57.68518518518518,212.44190268700072,212.44190268700072,212.44190268700072
501,Payne’s Gray,76,67.03703703703704,45.148148148148145,58.629629629629626,212.64560639070442,212.64560639070442,212.64560639070442
502,Payne’s Gray,76,67.03703703703704,46.49074074074074,56.629629629629626,212.21423384168483,212.21423384168483,212.21423384168483
503,Payne’s Gray,76,66.0,43.629629629629626,61.666666666666664,213.30065359477123,213.30065359477123,213.30065359477123
504,Payne’s Gray,76,66.0,45.76851851851852,58.96296296296296,212.71750181554103,212.71750181554103,212.71750181554103
505,Payne’s Gray,76,66.0,47.324074074074076,58.28703703703704,212.57171387073348,212.57171387073348,212.57171387073348
506,Payne’s Gray,76,66.0,43.27777777777778,61.98148148148148,213.36855482933913,213.36855482933913,213.36855482933913
507,Payne’s Gray,76,66.0,44.0,60.148148148148145,212.97312999273782,212.97312999273782,212.97312999273782
508,Payne’s Gray,76,66.0,43.638888888888886,60.48148148148148,213.04502541757444,213.04502541757444,213.04502541757444
509,Payne’s Gray,76,66.0,44.44444444444444,59.77777777777778,212.89324618736384,212.89324618736384,212.89324618736384
510,Payne’s Gray,76,66.0,42.94444444444444,62.148148148148145,213.40450254175744,213.40450254175744,213.40450254175744
511,Payne’s Gray,76,66.0,41.416666666666664,63.78703703703704,213.7579883805374,213.7579883805374,213.7579883805374
512,Payne’s Gray,76,66.0,41.06481481481482,64.89814814814815,213.9976397966594,213.9976397966594,213.9976397966594
513,Payne’s Gray,76,66.0,40.833333333333336,64.26851851851852,213.8618373275236,213.8618373275236,213.8618373275236
514,Payne’s Gray,76,66.0,42.074074074074076,62.611111111111114,213.50435729847496,213.50435729847496,213.50435729847496
515,Payne’s Gray,76,66.0,42.80555555555556,61.370370370370374,213.23674655047205,213.23674655047205,213.23674655047205
516,Payne’s Gray,76,66.0,44.26851851851852,59.46296296296296,212.82534495279594,212.82534495279594,212.82534495279594
517,Payne’s Gray,76,66.0,43.96296296296296,60.00925925925926,212.9431735657226,212.9431735657226,212.9431735657226
518,Payne’s Gray,76,66.0,44.26851851851852,59.4537037037037,212.8233478576616,212.8233478576616,212.8233478576616
519,Payne’s Gray,76,66.0,43.916666666666664,60.370370370370374,213.02106027596224,213.02106027596224,213.02106027596224
520,Payne’s Gray,76,66.0,42.72222222222222,61.092592592592595,213.17683369644155,213.17683369644155,213.17683369644155
521,Payne’s Gray,76,66.0,41.75925925925926,62.657407407407405,213.51434277414668,213.51434277414668,213.51434277414668
522,Payne’s Gray,76,66.0,42.68518518518518,61.583333333333336,213.28267973856208,213.28267973856208,213.28267973856208
523,Payne’s Gray,76,66.0,43.370370370370374,60.370370370370374,213.02106027596224,213.02106027596224,213.02106027596224
524,Payne’s Gray,76,66.0,42.166666666666664,62.30555555555556,213.4384531590414,213.4384531590414,213.4384531590414
525,Payne’s Gray,76,66.0,40.907407407407405,63.97222222222222,213.7979302832244,213.7979302832244,213.7979302832244
526,Payne’s Gray,76,66.0,41.47222222222222,63.592592592592595,213.71604938271605,213.71604938271605,213.71604938271605
527,Payne’s Gray,76,66.0,41.25,63.657407407407405,213.7300290486565,213.7300290486565,213.7300290486565
528,Payne’s Gray,76,66.0,41.138888888888886,63.101851851851855,213.6102033405955,213.6102033405955,213.6102033405955
529,Payne’s Gray,76,66.0,40.092592592592595,64.75,213.9656862745098,213.9656862745098,213.9656862745098
530,Payne’s Gray,76,66.0,40.388888888888886,64.28703703703704,213.86583151779232,213.86583151779232,213.86583151779232
531,Payne’s Gray,76,66.0,40.425925925925924,64.58333333333333,213.9297385620915,213.9297385620915,213.9297385620915
532,Payne’s Gray,76,66.0,39.25,66.22222222222223,214.28322440087146,214.28322440087146,214.28322440087146
533,Payne’s Gray,76,66.0,39.30555555555556,66.25,214.2892156862745,214.2892156862745,214.2892156862745
534,Payne’s Gray,76,66.0,38.44444444444444,68.27777777777777,214.72657952069716,214.72657952069716,214.72657952069716
535,Payne’s Gray,76,66.0,37.94444444444444,69.06481481481481,214.89633260711693,214.89633260711693,214.89633260711693
